把105°化为弧度为（　　）,img src="/files/attach/files/content/2019/1030/5wqviuel2dn.png"/>rad,img src="/files/attach/files/content/2019/1030/5mnrysdkx0w.png"/>rad,img src="/files/attach/files/content/2019/1030/c3zm4bfeasf.png"/>rad,img src="/files/attach/files/content/2019/1030/1ypmhqqapno.png"/>rad,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/ye3xomcwkoz.png,mcwkoz.png
在直角坐标系中，若与的终边互相垂直，则与的关系为（）,sub><img src="/files/attach/files/content/2019/1030/l3vokcy1rqq.png"/></sub,img src="/files/attach/files/content/2019/1030/02fexkm1cjq.png",img src="/files/attach/files/content/2019/1030/gdfopwvondf.png",img src="/files/attach/files/content/2019/1030/khvthchsfib.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/grsmhrmvd1k.png,rmvd1k.png
若  ，   ， 则的终边在（）,第一象限,第二象限,第三象限,第四象限,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/dmaypfreiit.png,freiit.png
化成（α<2π,k∈Z）的形式是（）,img src="/files/attach/files/content/2019/1030/hn05mwv0k1p.png",img src="/files/attach/files/content/2019/1030/wyvgouvhsf5.png",img src="/files/attach/files/content/2019/1030/vfxhcamz01e.png",img src="/files/attach/files/content/2019/1030/cb3keolfze1.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/zsfxvc2ojb2.png,c2ojb2.png
下列命题中正确的是（）,第一象限角必是锐角,终边相同的角相等,负角必是第四象限角,相等的角终边必相同,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/lotleipjisl.png,ipjisl.png
下列各角中与-终边相同的是（　　）,-<img src="/files/attach/files/content/2019/1030/1a5blzmcf4w.png",img src="/files/attach/files/content/2019/1030/yimao4djvcv.png",img src="/files/attach/files/content/2019/1030/wlittknk14m.png",img src="/files/attach/files/content/2019/1030/1a5blzmcf4w.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/jtccjkx2ukn.png,kx2ukn.png
将分针拨快10分钟，则分针转过的弧度数是（　　）,img src="/files/attach/files/content/2019/1030/c3k4axadk11.png",-<img src="/files/attach/files/content/2019/1030/c3k4axadk11.png",img src="/files/attach/files/content/2019/1030/revm0tnhuhe.png",-<img src="/files/attach/files/content/2019/1030/revm0tnhuhe.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/neq2recpb1z.png,ecpb1z.png
圆心角为的扇形与其内切圆面积之比为（　　）,img src="/files/attach/files/content/2019/1030/u1jowzlfo1x.png",img src="/files/attach/files/content/2019/1030/iva3oqzhlgq.png",2,3,A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/s1ccmltr5mc.png,ltr5mc.png
已知sinx+cosx=﹣1，则sin2009x+cos2011x的值为（　　）,0,1,-1,±1,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/hxtjmvbmem4.png,vbmem4.png
若角α满足α＝45°＋k·180°，k∈Z，则角α的终边落在(　　),第一或第三象限,第一或第二象限,第二或第四象限,第三或第四象限,A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/0ctcaowxn1l.png,owxn1l.png
若，则是( ),第二象限,第三象限,第二或第四象限,第三或第四象限,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/ragkc5tm3wa.png,5tm3wa.png
“且”是“为第三象限角”的( ),充要条件,必要不充分条件,充分不必要条件,既不充分也不必要条件,A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/qfp5vplcy3u.png,plcy3u.png
若为第三象限角，且  ， 则为（）,第一象限角,第二象限角,第三象限角,第四象限角,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/0321qhscyvg.png,hscyvg.png
已知扇形的周长为10cm，面积为4cm2  ， 则该扇形圆心角的弧度数为（　　）,img src="/files/attach/files/content/2019/1030/takqzqqm3ev.png",img src="/files/attach/files/content/2019/1030/yoncmvyt11b.png",img src="/files/attach/files/content/2019/1030/gtyvky1acdn.png",img src="/files/attach/files/content/2019/1030/gtyvky1acdn.png"/>或8,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/3b5x2i1imhc.png,i1imhc.png
以下结论正确的是( ),终边相同的角一定相等,第一象限的角都是锐角,img src="/files/attach/files/content/2019/1030/gcpqus4towx.png"/>轴上的角均可表示为<img src="/files/attach/files/content/2019/1030/akgi51exqoy.png",img src="/files/attach/files/content/2019/1030/v2itqhy2zaw.png"/>是非奇非偶函数,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/svn1yk3alni.png,k3alni.png
45°角的弧度数是（　　）,img src="/files/attach/files/content/2019/1030/4i3uhvid4l4.png",img src="/files/attach/files/content/2019/1030/4dlhjqhj4ax.png",img src="/files/attach/files/content/2019/1030/fy5gsotmsx1.png",img src="/files/attach/files/content/2019/1030/wsjvsha5jry.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/dwlzjkrrmll.png,krrmll.png
下列各角中，与2016°同在一个象限的是（　　）,50°,﹣200°,216°,333°,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/mwif11eiryd.png,1eiryd.png
下列各命题正确的是（ ）,终边相同的角一定相等,第一象限角都是锐角,锐角都是第一象限角,小于90度的角都是锐角,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/dw5momzq3kf.png,mzq3kf.png
如果一扇形的弧长为π，半径等于2，则扇形所对圆心角为（　　）,π,2π,img src="/files/attach/files/content/2019/1030/xz45etsd411.png",img src="/files/attach/files/content/2019/1030/rvje1fdr2m0.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/cnbbfzrizty.png,zrizty.png
一扇形所在的圆的半径增加为原来的2倍，弧长也增加到原来的2倍，则下列结论正确的是 （）,扇形的面积不变,扇形的圆心角不变,扇形的面积增大到原来的2倍,扇形的圆心角增大到原来的2倍,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/mreh2e2b5uo.png,e2b5uo.png
角﹣1120°是（　　）,第一象限角,第二象限角,第三象限角,第四象限角,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/my133mfhwkx.png,mfhwkx.png
下列说法正确的是（　　）,终边相同的角相等,相等的角终边相同,小于90°的角是锐角,第一象限的角是正角,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/3q5xoz1xyi1.png,z1xyi1.png
如果θ=12rad，那么角θ所在的象限是（　　）,第一象限,第二象限,第三象限,第四象限,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/sia2fd0kmjy.png,d0kmjy.png
15°的弧度是（　　）,img src="/files/attach/files/content/2019/1030/pe422hxv4xf.png",img src="/files/attach/files/content/2019/1030/z5pukfktt2m.png",img src="/files/attach/files/content/2019/1030/qk3tbvcmkam.png",img src="/files/attach/files/content/2019/1030/hxj4l5edk35.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/nelbof1grxp.png,f1grxp.png
将120°化为弧度为（　　）,-<img src="/files/attach/files/content/2019/1030/h4nhngak1ur.png",-<img src="/files/attach/files/content/2019/1030/mifpsuidzc3.png",img src="/files/attach/files/content/2019/1030/h4nhngak1ur.png",img src="/files/attach/files/content/2019/1030/mifpsuidzc3.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/p4dbi5la0uf.png,5la0uf.png
15°的弧度数是（　　）,img src="/files/attach/files/content/2019/1030/iqv1bixdbun.png",img src="/files/attach/files/content/2019/1030/hypr4tpsmlf.png",img src="/files/attach/files/content/2019/1030/ga3m5bgcu1g.png",img src="/files/attach/files/content/2019/1030/0d4hkqzr15l.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/fgrnhpdiea1.png,pdiea1.png
若，且是，则是( ),第一象限角,第二象限角,第三象限角,第四象限角,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/yro1g4dxo2j.png,4dxo2j.png
将表的分针拨慢10分钟，则分针转过的角的弧度数是（　　）,img src="/files/attach/files/content/2019/1030/lixhkh4mpxt.png",img src="/files/attach/files/content/2019/1030/wy2zrlb0n00.png",-<img src="/files/attach/files/content/2019/1030/lixhkh4mpxt.png",-<img src="/files/attach/files/content/2019/1030/wy2zrlb0n00.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/s225dknxmfz.png,knxmfz.png
将﹣300°化为弧度为（　　）,-<img src="/files/attach/files/content/2019/1030/tqol5zsgehe.png",-<img src="/files/attach/files/content/2019/1030/lgyhgxhxtca.png",-<img src="/files/attach/files/content/2019/1030/2bahtvbxzxx.png",-<img src="/files/attach/files/content/2019/1030/jjtxdhhw0iq.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/wpuguurxpco.png,urxpco.png
下面四个命题正确的是(   ),第一象限角必是锐角,小于90°的角是锐角,若cosα＜0，则α是第二或第三象限角,锐角必是第一象限角,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/hgovltpq4q3.png,tpq4q3.png
下列命题正确的是（）.,终边相同的角都相等,钝角比第三象限角小,第一象限角都是锐角,锐角都是第一象限角,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/xowebp45d5l.png,p45d5l.png
圆弧长度等于圆内接正三角形的边长，则其圆心角弧度数为（　　）,img src="/files/attach/files/content/2019/1030/a54ocaqe1of.png",img src="/files/attach/files/content/2019/1030/lqtol4313lt.png",img src="/files/attach/files/content/2019/1030/12520gtrxae.png",2,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/0cby0qqa11u.png,qqa11u.png
在半径为2cm的圆中，面积为4cm2的扇形的圆心角是（　　）rad．,1,2,3,4,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/o1wdtdzglsv.png,dzglsv.png
已知α=2rad，则下列叙述正确的是 （　　）,是锐角,cosα＞0,α是第一象限角,α是第二象限角,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/ooghh4ez1lf.png,4ez1lf.png
“”是“”的( ),充分而不必要条件,必要而不充分条件,充分必要条件,既不充分也不必要条件,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/kpmaz4nxig3.png,4nxig3.png
为第一象限角是的（）,充分不必要条件,必要不充分条件,充要条件,既不充分也不必要条件,A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/3yfmksamrqh.png,samrqh.png
已知  ， 则角所在的象限是（）,第一象限,第二象限,第三象限,第四象限,A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/etkj3lbb1e1.png,lbb1e1.png
将分针拨快15分钟，则分针转过的弧度数是（　　）,-<img src="/files/attach/files/content/2019/1030/24m1hajr0m0.png",img src="/files/attach/files/content/2019/1030/24m1hajr0m0.png",-<img src="/files/attach/files/content/2019/1030/2ogxkrhvghw.png",img src="/files/attach/files/content/2019/1030/2ogxkrhvghw.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/qeeynqqhw0y.png,qqhw0y.png
若一段圆弧的长度等于该圆内接正三角形的边长，则这段弧所对圆心角弧度为（　　）,img src="/files/attach/files/content/2019/1030/iy2tffh5tls.png",img src="/files/attach/files/content/2019/1030/rbfla41ya03.png",img src="/files/attach/files/content/2019/1030/bs3mgcho1wi.png",img src="/files/attach/files/content/2019/1030/4h2k3bw10a2.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/xpm41qbrgvf.png,qbrgvf.png
下列各角与角420°终边相同的是（　　）,30°,60°,120°,300°,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/xnyvodnibyv.png,dnibyv.png
已知点A（x，y）是30°角终边上异于原点的一点，则等于（　　）,img src="/files/attach/files/content/2019/1030/b2ntebfxiqw.png",-<img src="/files/attach/files/content/2019/1030/b2ntebfxiqw.png",img src="/files/attach/files/content/2019/1030/ibh0es5lunj.png",-<img src="/files/attach/files/content/2019/1030/ibh0es5lunj.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/amnlje1fb4y.png,e1fb4y.png
已知扇形的半径为12，弧长为18，则扇形圆心角为（　　）,img src="/files/attach/files/content/2019/1030/5r3w3lxzifm.png",img src="/files/attach/files/content/2019/1030/ojkemskt1jo.png",img src="/files/attach/files/content/2019/1030/2yyypxk04gg.png",img src="/files/attach/files/content/2019/1030/0qxdiypq4jd.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/aewgz1mp4a1.png,1mp4a1.png
若点P（sinα﹣cosα，tanα）在第一象限，则在[0，2π）内α的取值范围是（　　）,(<img src="/files/attach/files/content/2019/1030/et34qqygcje.png"/>,<img src="/files/attach/files/content/2019/1030/5zowhpze0z4.png"/>)<img src="/files/attach/files/content/2019/1030/jtnmv2y1hbd.png"/>(<img src="/files/attach/files/content/2019/1030/xtyo4ewgvgi.png"/>,<img src="/files/attach/files/content/2019/1030/i5sxvbcya5d.png"/>),(<img src="/files/attach/files/content/2019/1030/jvqbmwae2kw.png"/>,<img src="/files/attach/files/content/2019/1030/et34qqygcje.png"/>)<img src="/files/attach/files/content/2019/1030/jtnmv2y1hbd.png"/>(<img src="/files/attach/files/content/2019/1030/xtyo4ewgvgi.png"/>,<img src="/files/attach/files/content/2019/1030/i5sxvbcya5d.png"/>),(<img src="/files/attach/files/content/2019/1030/et34qqygcje.png"/>,<img src="/files/attach/files/content/2019/1030/5zowhpze0z4.png"/>)<img src="/files/attach/files/content/2019/1030/jtnmv2y1hbd.png"/>(<img src="/files/attach/files/content/2019/1030/i5sxvbcya5d.png"/>,<img src="/files/attach/files/content/2019/1030/blobpjsycqh.png"/>),(<img src="/files/attach/files/content/2019/1030/et34qqygcje.png"/>,<img src="/files/attach/files/content/2019/1030/5zowhpze0z4.png"/>)<img src="/files/attach/files/content/2019/1030/jtnmv2y1hbd.png"/>(<img src="/files/attach/files/content/2019/1030/5zowhpze0z4.png"/>,<img src="/files/attach/files/content/2019/1030/xtyo4ewgvgi.png"/>),B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/meiepnd0ylh.png,nd0ylh.png
已知角α的终边上一点的坐标为（  ），角α的最小正值为（ ）,img src="/files/attach/files/content/2019/1030/3v12tgoxs5p.png",img src="/files/attach/files/content/2019/1030/4k3c5hzxrvp.png",img src="/files/attach/files/content/2019/1030/trlmmhr2dn4.png",img src="/files/attach/files/content/2019/1030/xhqqtzj1j03.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/1gm1dmm3q5m.png,mm3q5m.png
已知圆  与直线  相切与点  ，点  同时从点  出发，  沿直线  匀速向右、  沿圆周按逆时针方向以相同的速率运动，当点  运动到如图所示的位置时，点  也停止运动，连接  ，则阴影部分的面积  的大小关系是（ ）,img src="/files/attach/files/content/2019/1030/dsc5eope05z.png",img src="/files/attach/files/content/2019/1030/pwzj55lnyxu.png",img src="/files/attach/files/content/2019/1030/rf5kpwnvewd.png",先 <img src="/files/attach/files/content/2019/1030/cb2pa5gnr45.png"/> ，再 <img src="/files/attach/files/content/2019/1030/rf5kpwnvewd.png"/> ，最后 <img src="/files/attach/files/content/2019/1030/yctzj3pf4hh.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/0wbfgz1wwxs.png,z1wwxs.png
如将分针拨慢10分钟，则分针转过的弧度数是（）。,sub><img src="/files/attach/files/content/2019/1030/fczr0tov2kp.png"/></sub,－<sub><img src="/files/attach/files/content/2019/1030/fczr0tov2kp.png"/></sub,sub><img src="/files/attach/files/content/2019/1030/e3cwknx5114.png"/></sub,－<img src="/files/attach/files/content/2019/1030/e3cwknx5114.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/15xzlu03v2q.png,u03v2q.png
给出下列命题：①第二象限角大于第一象限角；②三角形的内角是第一象限角或第二象限角；③不论用角度制还是用弧度制度量一个角，它们与扇形所在圆的半径的大小无关；④若  ， 则与的终边相同；⑤若  ， 则是第二或第三象限角.其中正确命题的个数是（）,img src="/files/attach/files/content/2019/1030/tjbr0aimiky.png",img src="/files/attach/files/content/2019/1030/g0x2r0nxzbt.png",img src="/files/attach/files/content/2019/1030/4qecferfjbq.png",img src="/files/attach/files/content/2019/1030/30nwqbb5na4.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/0454uvhjnlh.png,vhjnlh.png
若（4k+1）180°＜α＜（4k+1）180°+60°（k∈Z），则α所在象限为（　　）,第一象限,第二象限,第三象限,第四象限,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/nxkhpc4zvjc.png,c4zvjc.png
